name,categories,address,lat,lng,price,likes,photos,tips,rating,cuisine_similarity,budget_match,rating_match,like_probability
Papa John's (بابا جونز),pizza place,"Orouba Road, الرياض 12245, المملكة العربية السعودية",24.719246,46.688725,Cheap,8.0,9,7,7.1,0.0,1,1,0.7809091203153626
بيت الشاورما.,restaurant,"الرياض 12252, المملكة العربية السعودية",24.723862,46.68884,Moderate,1.0,1,0,,0.0,0,0,0.16572613385048973
assaray,turkish restaurant,المملكة العربية السعودية,24.71785490904621,46.68045365480814,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
Bake Fresh,bakery,المملكة العربية السعودية,24.71526527404785,46.69025039672852,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فلافل ع الصاج,falafel restaurant,المملكة العربية السعودية,24.7219282,46.683971,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
Dot Com Café,café,"Al Samaria St, الرياض, المملكة العربية السعودية",24.71615754159354,46.68146294022596,Cheap,3.0,4,2,,0.0,1,0,0.5449488073458703
حدائق الرمان,turkish restaurant,المملكة العربية السعودية,24.71792792444241,46.68107620228453,Moderate,2.0,0,0,,0.0,0,0,0.16572613385048973
Pinoy Sorbetes,ice cream shop,المملكة العربية السعودية,24.720988,46.691232,Cheap,0.0,0,0,,0.20578743939512187,1,0,0.6447559206069757
THE TRUCK YARD (ذا ترك يارد),food truck,"الملقا (انس بن مالك), الرياض, المملكة العربية السعودية",24.71595570123339,46.68094886239743,Cheap,3.0,3,0,,0.0,1,0,0.5449488073458703
Lenôtre,dessert shop,"King Fahd Rd. (Khurais Rd.), الرياض, المملكة العربية السعودية",24.7223530473991,46.68601512908936,Cheap,6.0,1,2,,0.31805456601993665,1,0,0.6948510936216132
Putapepe coffee,café,المملكة العربية السعودية,24.71636,46.682251,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
صدى التحلية,café,المملكة العربية السعودية,24.717260394459,46.68231188765984,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
يلو كاب,pizza place,"الرياض 12245, المملكة العربية السعودية",24.712521,46.68440800000001,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Maui Wowi,brazilian restaurant,"Tahliya (Tahliya St.), الرياض, المملكة العربية السعودية",24.719347,46.68697570000001,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
anosh,dessert shop,"الرياض, المملكة العربية السعودية",24.720144,46.69089500000001,Cheap,3.0,0,0,,0.31805456601993665,1,0,0.6948510936216132
Heiu Couture,chinese restaurant,"Sulaimania, المملكة العربية السعودية",24.71842389428209,46.68609931205317,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
burj kabab,bbq joint,المملكة العربية السعودية,24.71654197379841,46.69715664721983,Moderate,2.0,4,0,,0.0,0,0,0.16572613385048973
Belle Gate Cafe (بيلي قيت كافيه),café,"King Abdulaziz Rd, الرياض 11461, المملكة العربية السعودية",24.71705139036729,46.69449090957642,Cheap,2.0,6,1,,0.0,1,0,0.5449488073458703
Mankosha,bakery,"Al Warood, المملكة العربية السعودية",24.719949578080364,46.68920304423179,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
بيتزا الأمور,pizza place,المملكة العربية السعودية,24.712009835033214,46.69693962822651,Cheap,15.0,6,5,6.5,0.0,1,0,0.5449488073458703
Sushi.Mia,sushi restaurant,"Sushi.mia (Alaroba), الرياض 12432, المملكة العربية السعودية",24.724304,46.699377,Moderate,2.0,1,0,,0.0,0,0,0.16572613385048973
PHD,pizza place,"Prince Mamdooh Street, Sulaymaniyyah, الرياض, المملكة العربية السعودية",24.71308466380681,46.69813324433576,Cheap,1.0,7,1,,0.0,1,0,0.5449488073458703
Saj صاج البوادي,middle eastern restaurant  mediterranean restaurant,المملكة العربية السعودية,24.712520651031586,46.69834083265202,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
كوب الفواكه,juice bar,المملكة العربية السعودية,24.71296313055727,46.69903909058021,Cheap,1.0,0,0,,0.0,1,0,0.5449488073458703
Al-Rayyan Restaurant,restaurant,"Al-Solaymaneyya, الرياض, المملكة العربية السعودية",24.712116,46.696774,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
Street Burger,food truck  burger joint,"مترو الرياض (العروبة), الرياض 12432, المملكة العربية السعودية",24.724319991600595,46.69940709530015,Cheap,24.0,106,7,6.8,0.0,1,0,0.5449488073458703
الفطيرة الدمشقية السلي,asian restaurant,المملكة العربية السعودية,24.712734173688368,46.70051112569457,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
Gold Shrimp,food truck  seafood restaurant,"الرياض 12432, المملكة العربية السعودية",24.7241674823723,46.69934037850118,Cheap,4.0,17,1,,0.0,1,0,0.5449488073458703
Tawa (تاوة),pastry shop,المملكة العربية السعودية,24.71286172788167,46.69881262748208,Unknown,8.0,8,3,7.7,0.23425671427358505,0,1,0.4869456885126199
فطائر الساعة,bakery,"Prince Mamdouh Bin Abdulaziz St, الرياض 12242, المملكة العربية السعودية",24.711822,46.696931,Cheap,0.0,3,3,,0.0,1,0,0.5449488073458703
Bait Ul Kabab,asian restaurant,المملكة العربية السعودية,24.7131735,46.6947403,Moderate,0.0,1,1,,0.0,0,0,0.16572613385048973
حلويات الرياض كنافه نابلسية,dessert shop,"الامير ممدوح بن عبدالعزيز, الرياض, المملكة العربية السعودية",24.712099740965645,46.69678394126755,Cheap,5.0,16,2,6.4,0.31805456601993665,1,0,0.6948510936216132
Healthy Food Truck,food truck  salad place  juice bar,"Al Orouba Road, الرياض, المملكة العربية السعودية",24.72333308428605,46.69785960650713,Cheap,5.0,16,2,,0.0,1,0,0.5449488073458703
فيلادا,food truck  creperie,"تجمع الفود ترك - بجانب متحف مترو الرياض (King Fahad Beanch Road. طريق الملك فهد الفرعي), الرياض 13315, المملكة العربية السعودية",24.723638985626803,46.70020916624428,Cheap,22.0,38,10,7.8,0.0,1,1,0.7809091203153626
Rawabi Al Arz Bakery (مخابز روابي الأرز),bakery,المملكة العربية السعودية,24.71181675132369,46.69646785105292,Cheap,6.0,3,1,6.6,0.0,1,0,0.5449488073458703
شوكولا في شوكولا,dessert shop,المملكة العربية السعودية,24.71998554731329,46.69877960169922,Cheap,1.0,0,0,,0.31805456601993665,1,0,0.6948510936216132
Krispy Kreme,donut shop  coffee shop,المملكة العربية السعودية,24.715709032702843,46.69902965459734,Cheap,0.0,2,1,,0.7099031678150134,1,0,0.834050603076427
كبسات,middle eastern restaurant,"حي الملك فيصل, الرياض, المملكة العربية السعودية",24.72134321466805,46.701483070043146,Moderate,1.0,0,1,,0.0,0,0,0.16572613385048973
Steak House (ستيك هاوس),restaurant,المملكة العربية السعودية,24.72305883213345,46.7399844017571,Moderate,8.0,22,1,8.1,0.0,0,1,0.3715589095019695
شجرة الريف,coffee shop,المملكة العربية السعودية,24.72153206169341,46.75357100070679,Cheap,0.0,1,0,,1.0,1,0,0.9003158999383325
٦٠ نوع من الشاهي,food truck,"الرياض 13256, المملكة العربية السعودية",24.85725198328484,46.78144991392546,Cheap,3.0,17,0,,0.0,1,0,0.5449488073458703
وقت الانتظار للقهوة العربية,coffee shop,المملكة العربية السعودية,24.72425,46.759839,Cheap,2.0,26,0,,1.0,1,0,0.9003158999383325
4 Cafe,café,"opposite water tank, الرياض 13211, المملكة العربية السعودية",24.722881,46.76281,Cheap,3.0,3,0,,0.0,1,0,0.5449488073458703
Guthu Restaurant,indian restaurant,"Al Subewy St., الرياض, المملكة العربية السعودية",24.72313784198085,46.76265624552922,Moderate,30.0,11,10,5.6,0.0,0,0,0.16572613385048973
AL Hayat Restaurant,asian restaurant,"Al Imam Al Shafi Road, Al-Rayyan, الرياض, المملكة العربية السعودية",24.720067775931447,46.76564476669751,Moderate,2.0,1,0,,0.0,0,0,0.16572613385048973
قهوة السعدي,coffee shop,المملكة العربية السعودية,24.724206,46.759878,Cheap,2.0,0,0,,1.0,1,0,0.9003158999383325
KO SHI NA (كوشينا),italian restaurant  brazilian restaurant  seafood restaurant,"الرياض, المملكة العربية السعودية",24.72062968166473,46.77019169610279,Moderate,370.0,2187,189,6.8,0.0,0,0,0.16572613385048973
Goozy,middle eastern restaurant,"Khurais road, near IIS-Riyadh, Rawdah-1 (Exit 24), الرياض, المملكة العربية السعودية",24.719519016551978,46.76895697034424,Moderate,39.0,26,10,7.3,0.0,0,1,0.3715589095019695
Taiba Bardisi Pastries (حلويات طيبة برديسي إخوان),pastry shop,"Khurais Road (Exit 13), الرياض 13211, المملكة العربية السعودية",24.71948900000001,46.769042,Unknown,16.0,19,2,8.4,0.23425671427358505,0,1,0.4869456885126199
dr.CAFE COFFEE | د. كيف,café  coffee shop  sandwich place,"Food Court - SHB (Al Hasan Bin Ali St.), الرياض 11566, المملكة العربية السعودية",24.72240923487815,46.77183746188869,Cheap,36.0,29,21,7.9,0.496106510922459,1,1,0.9066443887456361
احسن فوال بالدنيا,afghan restaurant,"الرياض 13211, المملكة العربية السعودية",24.722919,46.768346,Moderate,0.0,6,0,,0.0,0,0,0.16572613385048973
سللات القهوة,café,"طريق خريص, الرياض 14211, المملكة العربية السعودية",24.719022,46.768705,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
يلا عالكعك,bakery,"الرياض, المملكة العربية السعودية",24.721034,46.771474,Cheap,0.0,3,1,,0.0,1,0,0.5449488073458703
Ghozy مطاعم,restaurant,المملكة العربية السعودية,24.723526211478767,46.76795970916744,Moderate,0.0,2,0,,0.0,0,0,0.16572613385048973
تسالي قف وناظر,halal restaurant,المملكة العربية السعودية,24.722179,46.768368,Unknown,1.0,0,0,,0.0,0,0,0.16572613385048973
فلافل,falafel restaurant,"الرياض 13211, المملكة العربية السعودية",24.72231,46.768468,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Food Truck,food truck,"الرياض 14212, المملكة العربية السعودية",24.71943517607972,46.77348765634902,Cheap,0.0,1,1,,0.0,1,0,0.5449488073458703
California Bakery Cafe,dessert shop,"Takhassusi St., المملكة العربية السعودية",24.71950868317165,46.7705204432696,Cheap,1.0,0,0,,0.31805456601993665,1,0,0.6948510936216132
Starbucks (ستاربكس),coffee shop,"Jarir Riyadh-Khorais (Khurais Rd), الرياض 14212, المملكة العربية السعودية",24.722182,46.775212,Moderate,4181.0,11492,476,9.1,1.0,0,1,0.816815995147292
Starbucks (ستاربكس),coffee shop,"Al Khaima Mall (Khurais Rd), الرياض 13211, المملكة العربية السعودية",24.723856,46.775181,Moderate,1242.0,5170,189,9.0,1.0,0,1,0.816815995147292
Starbucks (ستاربكس),coffee shop,"Sulaiman Habib Hospital, الرياض, المملكة العربية السعودية",24.721325,46.774692,Cheap,299.0,638,21,8.9,1.0,1,1,0.9641336273406055
Caribou Coffee (كاريبو كوفي),coffee shop,"Khuris Road, الرياض, المملكة العربية السعودية",24.72262582714208,46.77552281860488,Cheap,300.0,675,65,8.6,1.0,1,1,0.9641336273406055
IHOP (آيهوب),breakfast spot  american restaurant,"Khurais Road (Alkhaimah Center), الرياض 13211, المملكة العربية السعودية",24.72345462725025,46.7748686240999,Cheap,206.0,791,76,7.8,0.0,1,1,0.7809091203153626
Dunkin' Donuts (دانكن دونتس),donut shop,"Khurais Rd., الرياض 14212, المملكة العربية السعودية",24.72245130277396,46.77486927454875,Cheap,283.0,647,44,8.6,0.27072508730579614,1,1,0.8603212490675765
Diplomat (الدبلوماسي),dessert shop,"Al Hasan Bin Ali St., الرياض, المملكة العربية السعودية",24.72345517679193,46.771528001649145,Cheap,638.0,216,119,9.1,0.31805456601993665,1,1,0.8714216955993914
Half Million (هاف مليون),coffee shop,"Khurais Road (Exit 13), الرياض 14212, المملكة العربية السعودية",24.722519,46.775249,Cheap,7.0,128,1,7.0,1.0,1,1,0.9641336273406055
Anoosh (أنوش),dessert shop,"Khurais Rd. (Al Hasan Bin Ali St), الرياض, المملكة العربية السعودية",24.72249156818884,46.77492497828597,Cheap,216.0,212,51,9.0,0.31805456601993665,1,1,0.8714216955993914
Rose Sweets (حلويات روز),dessert shop,"AlHassan bin Ali St, الرياض, المملكة العربية السعودية",24.723684944419823,46.771360969531536,Cheap,62.0,31,12,8.2,0.31805456601993665,1,1,0.8714216955993914
Costa Coffee (كوستا كوفي),coffee shop,"Khurais Rd, الرياض, المملكة العربية السعودية",24.72085189790164,46.77472418392184,Cheap,6.0,34,3,6.2,1.0,1,0,0.9003158999383325
Juhaina Chocola (شوكولا جهينة),chocolate shop  cupcake shop,المملكة العربية السعودية,24.72404463888597,46.77112750221229,Unknown,41.0,29,11,8.1,0.2767046934661188,0,1,0.5083830208085502
Ben's Cookies (بنز كوكيز),dessert shop,"Khurais Rd, الرياض, المملكة العربية السعودية",24.72221156348617,46.77498416530123,Cheap,80.0,133,49,7.6,0.31805456601993665,1,1,0.8714216955993914
Carmey (كارميه),dessert shop,"حي الروضة (شارع الحسن بن علي), الرياض, المملكة العربية السعودية",24.723742833198205,46.771254438462016,Cheap,50.0,33,11,8.3,0.31805456601993665,1,1,0.8714216955993914
كنافة زمان,dessert shop,"الروضة (شارع الحسن بن علي), الرياض, المملكة العربية السعودية",24.72403588710856,46.77126463374016,Cheap,44.0,13,13,8.3,0.31805456601993665,1,1,0.8714216955993914
Starbucks | ستاربكس (YT: CRIPTIC),coffee shop,"Khurais Road, الرياض 14212, المملكة العربية السعودية",24.722539,46.775004,Cheap,0.0,1,0,,1.0,1,0,0.9003158999383325
Big Tummy (بيج تامي),dessert shop,"الرياض 13211, المملكة العربية السعودية",24.723840502584675,46.77507109160746,Cheap,38.0,54,14,8.4,0.31805456601993665,1,1,0.8714216955993914
Diet Center (دايت سنتر),sandwich place,"Alhabib Hospital, المملكة العربية السعودية",24.72211169688025,46.77461694430241,Cheap,3.0,7,1,,0.0,1,0,0.5449488073458703
كارميه carmey,dessert shop,المملكة العربية السعودية,24.723832,46.771209000000006,Cheap,6.0,0,1,,0.31805456601993665,1,0,0.6948510936216132
مستر كوبس,coffee shop,"الرياض 14212, المملكة العربية السعودية",24.72231,46.77515,Cheap,0.0,0,0,,1.0,1,0,0.9003158999383325
Del Monte,sandwich place  juice bar,"Khuris Rd., الرياض, المملكة العربية السعودية",24.72083209191296,46.77469447844679,Cheap,14.0,1,2,7.6,0.0,1,1,0.7809091203153626
Looz & Jooz (لوز وجوز),candy store  dessert shop,المملكة العربية السعودية,24.72377495782116,46.77491965527532,Unknown,6.0,13,2,6.6,0.13093700275109707,0,0,0.20559708356108342
Subway (صب واي),sandwich place  fast food restaurant,"Khurais Road (Khaled ibn alwaleed), الرياض, المملكة العربية السعودية",24.71990924511359,46.77367665674864,Cheap,6.0,5,1,7.4,0.0,1,1,0.7809091203153626
Cinnabon (سينابون),bakery,"الرياض, المملكة العربية السعودية",24.723855224603337,46.77524538750182,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
Fish and Chips,fish & chips shop,المملكة العربية السعودية,24.722488,46.775173,Cheap,0.0,0,0,,0.1401549762097026,1,0,0.6138344538132113
Burger King - Carrefour,burger joint,"Carrefour Al Khayma Centre, Khurais Branch Rd, Ar Rawdah, الرياض 13211, المملكة العربية السعودية",24.723869,46.774989,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Coffee Essence,coffee shop,"Dr. sulaiman alhabib , Arryan Hospital, الرياض, المملكة العربية السعودية",24.72088297566138,46.77459331877151,Cheap,2.0,2,1,,1.0,1,0,0.9003158999383325
مخابز وحلويات العلائم,bakery,المملكة العربية السعودية,24.71447944641113,46.77749633789063,Cheap,1.0,0,2,,0.0,1,0,0.5449488073458703
المطبخ الافريقي,african restaurant,المملكة العربية السعودية,24.719357,46.77902,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
ترك القهوه اللي عند ستاربكس,coffee shop,"الرياض 14212, المملكة العربية السعودية",24.722743,46.775725,Cheap,1.0,1,0,,1.0,1,0,0.9003158999383325
Maqloba (مقلوبة),restaurant,"طريق خريص (شارع بريده), الرياض 14212, المملكة العربية السعودية",24.72378562552045,46.77783250808716,Moderate,162.0,347,62,8.9,0.0,0,1,0.3715589095019695
Forchetta (فوركيتا),italian restaurant,"Khurais Rd. (Buraidah St.), الرياض, المملكة العربية السعودية",24.724252359858127,46.778991581832216,Moderate,541.0,698,237,6.7,0.0,0,0,0.16572613385048973
Albalad Restaurent,middle eastern restaurant,"Khurais Branch Road (Buraidah), الرياض 14212, المملكة العربية السعودية",24.724321656565827,46.77851600203458,Moderate,55.0,205,34,5.8,0.0,0,0,0.16572613385048973
مطعم البلد,lebanese restaurant,"الرياض 14212, المملكة العربية السعودية",24.724159,46.778369,Unknown,12.0,52,5,5.8,0.0,0,0,0.16572613385048973
KFC (كنتاكي),fried chicken joint,المملكة العربية السعودية,24.72395142301405,46.775453295252746,Cheap,0.0,10,1,6.3,0.0,1,0,0.5449488073458703
Golden Babosati (بسبوستي الذهبية),dessert shop,"الرياض 13211, المملكة العربية السعودية",24.723921,46.775627,Cheap,2.0,5,0,,0.31805456601993665,1,0,0.6948510936216132
frodo kithen,german restaurant,المملكة العربية السعودية,24.713992,46.782547,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
Gourmet Cafe,coffee shop,"Imam Al Shafe Street, الرياض 14222, المملكة العربية السعودية",24.719605,46.789281,Cheap,197.0,2621,32,8.7,1.0,1,1,0.9641336273406055
Address Cafe (عنوان القهوة),coffee shop,"Al Imam Ash Shafii St, الرياض, المملكة العربية السعودية",24.72030365918428,46.7894054357106,Cheap,1227.0,6836,260,9.2,1.0,1,1,0.9641336273406055
Slider House (سلايدر هاوس),burger joint,"Imam Shafiyi St, الرياض 14212, المملكة العربية السعودية",24.719555,46.789282,Cheap,57.0,194,11,8.8,0.0,1,1,0.7809091203153626
Address Cafe Drive Thru,coffee shop,"Imam Shafree Street, الرياض, المملكة العربية السعودية",24.7226359744715,46.78765506093082,Cheap,262.0,440,39,9.0,1.0,1,1,0.9641336273406055
"Dest, Specialty Coffee",coffee shop,"شارع الامام الشافعي (خريص), الرياض 14221, المملكة العربية السعودية",24.723805,46.786608,Cheap,74.0,648,22,8.8,1.0,1,1,0.9641336273406055
Hamburgini (هامبرغيني),burger joint  fast food restaurant,"Al Imam Ash Shafii | طريق الامام الشافعي, الرياض, المملكة العربية السعودية",24.721885451274144,46.78812521603928,Cheap,792.0,196,232,8.4,0.0,1,1,0.7809091203153626
Non-Stop Breakfast,breakfast spot  coffee shop,"Imam Alshafiyi St (Prince Majed Bin Abdulaziz St), الرياض 14212, المملكة العربية السعودية",24.719306,46.789483,Cheap,16.0,27,5,7.9,0.5311230047352207,1,1,0.912462815159207
Grill It (جريل ات),bbq joint  burger joint  shawarma place,"Imam Alshafi'i St (Khurais Rd), الرياض, المملكة العربية السعودية",24.7213250272172,46.788558880825214,Moderate,388.0,135,122,8.2,0.0,0,1,0.3715589095019695
المذاق المنعش,juice bar,"الإمام الشافعي, الرياض 14221, المملكة العربية السعودية",24.723605,46.78675,Cheap,9.0,89,0,7.8,0.0,1,1,0.7809091203153626
Domino's Pizza (دومينوز بيتزا),pizza place,"7017-7037 Al Imam Al Shafie St, Al Manar, الرياض 14221, المملكة العربية السعودية",24.721698,46.788439,Cheap,23.0,19,2,8.8,0.0,1,1,0.7809091203153626
قهوة زحمه,coffee shop,"الرياض 14222, المملكة العربية السعودية",24.720699,46.789245,Cheap,18.0,297,10,6.0,1.0,1,0,0.9003158999383325
برجر ١٢,burger joint,"حي المنار (شارع الامام الشافعي), الرياض 14221, المملكة العربية السعودية",24.721641,46.788363,Cheap,19.0,20,5,7.9,0.0,1,1,0.7809091203153626
Zahmah Café || مقهى زحمة,café,"Almanar District (Alshafi Street), الرياض 14222, المملكة العربية السعودية",24.720797,46.788981,Cheap,4.0,25,3,,0.0,1,0,0.5449488073458703
Black Barn (بلاك بارن),burger joint,"طريق الإمام الشافعي, الرياض 14221, المملكة العربية السعودية",24.722642,46.787696,Cheap,19.0,98,14,7.8,0.0,1,1,0.7809091203153626
Baskin-Robbins,ice cream shop,"Imam Al Shafee St., الرياض 14212, المملكة العربية السعودية",24.721460423364228,46.78848449297978,Cheap,56.0,29,6,8.4,0.20578743939512187,1,1,0.8437971912834408
دست، قهوة مختصة,café,"Imam Al Shafiyi Street, الرياض 14226, المملكة العربية السعودية",24.72356,46.78687100000001,Cheap,7.0,29,2,,0.0,1,0,0.5449488073458703
Manoosha (منؤشة),middle eastern restaurant,"شارع الامام الشافعي, الرياض, المملكة العربية السعودية",24.722337819995904,46.787861534900806,Moderate,129.0,55,33,7.6,0.0,0,1,0.3715589095019695
Sense Cafe,café,"Imam Al Shafiyi Street, الرياض, المملكة العربية السعودية",24.720525329846417,46.78913771047751,Cheap,57.0,143,21,6.7,0.0,1,0,0.5449488073458703
Broasted Al Corniche (بروستد الكورنيش),fried chicken joint,"Al Shafaee St., الرياض, المملكة العربية السعودية",24.72241419244133,46.78770890973073,Cheap,142.0,48,35,7.8,0.0,1,1,0.7809091203153626
dominos pizza (دومينز بيتزا),pizza place,المملكة العربية السعودية,24.721809257973515,46.78819277549369,Cheap,20.0,14,0,7.4,0.0,1,1,0.7809091203153626
Midan Alshamm (ميدان الشام),middle eastern restaurant,"7017 Al Imam Ash Shafii, Al Manar, Riyadh 14221, الرياض, المملكة العربية السعودية",24.721778705474957,46.788267142947575,Moderate,22.0,5,11,7.7,0.0,0,1,0.3715589095019695
Quiznos (كويزنوز),sandwich place,"Imam Al Shafee St., الرياض, المملكة العربية السعودية",24.72201555699939,46.7881304111866,Cheap,26.0,18,9,6.3,0.0,1,0,0.5449488073458703
Shawarma Classic (شاورما كلاسك),shawarma place,"الرياض, المملكة العربية السعودية",24.722540609372484,46.78762622106768,Unknown,33.0,23,7,8.1,0.0,0,1,0.3715589095019695
Stone Burger (ستون برجر),burger joint,"Al Imam Ash Shafii (Ash Shaikh Muhammad as Salih al Muqbal), الرياض, المملكة العربية السعودية",24.722739266733903,46.78750332983957,Cheap,26.0,39,15,6.3,0.0,1,0,0.5449488073458703
Burgy The Real Burger,burger joint  american restaurant,"Al-Manar (Emam Al-Shafaie), الرياض, المملكة العربية السعودية",24.72157970786373,46.788335487748405,Cheap,94.0,171,63,6.1,0.0,1,0,0.5449488073458703
دونربيرDönerBir,doner restaurant,"شارع الإمام الشافعي (..), الرياض 14221, المملكة العربية السعودية",24.72194,46.788065,Unknown,1.0,1,1,,0.0,0,0,0.16572613385048973
Za7mah,coffee shop,"Imam Shafie St. (AlManar District), الرياض 14222, المملكة العربية السعودية",24.720516,46.789154,Cheap,0.0,13,0,,1.0,1,0,0.9003158999383325
Midan Alsham (مطاعم ميدان الشام),middle eastern restaurant,المملكة العربية السعودية,24.721767,46.788528,Moderate,3.0,2,0,,0.0,0,0,0.16572613385048973
Pizza Hut,pizza place,"Al Shafaee St., الرياض, المملكة العربية السعودية",24.722159394280947,46.78800299193228,Cheap,16.0,27,6,5.8,0.0,1,0,0.5449488073458703
dr. CAFE (د. كيف),café,"شارع الشافعي ((سيارة)), المملكة العربية السعودية",24.720587688572856,46.789389800358,Cheap,2.0,0,0,,0.0,1,0,0.5449488073458703
Ahl Awal (أهل أول),restaurant,"الريان بارك, الرياض 14212, المملكة العربية السعودية",24.719405,46.789414,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
Diet Center (دايت سنتر),health food store  sandwich place  salad place,"شارع الامام الشافعي (شارع عبدالرحمن بن اسحاق بن عبدالرحمن), الرياض, المملكة العربية السعودية",24.72139488655333,46.78854887091993,Unknown,33.0,23,15,7.3,0.0,0,1,0.3715589095019695
زحمة كوفي ZAHMA COFFEE,coffee shop,"المنار (الإمام الشافعي), الرياض 14222, المملكة العربية السعودية",24.720616,46.788979,Cheap,3.0,17,1,,1.0,1,0,0.9003158999383325
لقيمات ومصابيب,dessert shop,"الرياض, المملكة العربية السعودية",24.72307161488588,46.787335831462144,Cheap,12.0,16,3,7.3,0.31805456601993665,1,1,0.8714216955993914
تسالي فهد,fast food restaurant,"شارع أبي  العتاهيه, الرياض, المملكة العربية السعودية",24.723825988746995,46.79764537119197,Cheap,7.0,7,0,8.2,0.0,1,1,0.7809091203153626
Auber CAFE,café,"ابن النفيس، المنار، الرياض (ابي العتاهية), الرياض 14222, المملكة العربية السعودية",24.724007,46.797153,Cheap,5.0,3,0,6.5,0.0,1,0,0.5449488073458703
بيت الكنافه,dessert shop,"الرياض, المملكة العربية السعودية",24.72032706002385,46.80019100337522,Cheap,1.0,0,0,,0.31805456601993665,1,0,0.6948510936216132
Leena's cheesecake,dessert shop,"الرياض, المملكة العربية السعودية",24.719088,46.79815900000001,Cheap,2.0,0,1,,0.31805456601993665,1,0,0.6948510936216132
Red Velvet Cheesecake,cupcake shop,المملكة العربية السعودية,24.719112160357984,46.79819603329462,Moderate,0.0,2,0,,0.21868918323182687,0,0,0.2360654758996735
Dose Cafe,coffee shop,"الريان بارك, الرياض 14212, المملكة العربية السعودية",24.719653,46.789188,Cheap,0.0,0,0,,1.0,1,0,0.9003158999383325
dr.CAFE COFFEE,coffee shop,"Imam Shafie Road, Riyadh 11566, المملكة العربية السعودية",24.720491645748982,46.78919434547424,Cheap,0.0,1,0,7.9,1.0,1,1,0.9641336273406055
كوخ الإفطار,falafel restaurant  breakfast spot,"Abi Attahiyah Street, Al Manar, الرياض 14222, المملكة العربية السعودية",24.720024,46.80012,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Boho Resturant,restaurant,"الرياض 14212, المملكة العربية السعودية",24.719344,46.789461,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
Hayaat Restuarant,restaurant,المملكة العربية السعودية,24.720145,46.78952,Moderate,3.0,3,2,,0.0,0,0,0.16572613385048973
Fast Food (تسالي),fast food restaurant,"الرياض, المملكة العربية السعودية",24.71944116843772,46.80342945258853,Cheap,0.0,0,1,,0.0,1,0,0.5449488073458703
فوال لواء الشمال,falafel restaurant,"Riyadh, الرياض, المملكة العربية السعودية",24.723946,46.805214,Cheap,4.0,2,2,,0.0,1,0,0.5449488073458703
Java Day,café,"الرياض 14225, المملكة العربية السعودية",24.721165,46.81221,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
افضل بوفيه في العالم العربي,breakfast spot,"الرياض 14223, المملكة العربية السعودية",24.72141,46.808706,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
الديوانية,café,"الرياض 14223, المملكة العربية السعودية",24.723623,46.806076,Cheap,2.0,3,0,,0.0,1,0,0.5449488073458703
بوفية البرقان,sandwich place,"شارع احمد بن حنبل (مركز الزنيدي لخدمة السيارات), الرياض, المملكة العربية السعودية",24.721466,46.80885,Cheap,0.0,5,0,,0.0,1,0,0.5449488073458703
تشلز المنار,fast food restaurant,"الرياض, المملكة العربية السعودية",24.723134,46.805927,Cheap,0.0,1,0,,0.0,1,0,0.5449488073458703
الناضج ALNADEG,restaurant,"الرياض, المملكة العربية السعودية",24.720821380615234,46.81649017333984,Moderate,0.0,1,1,,0.0,0,0,0.16572613385048973
فوال وتميس,afghan restaurant,"الرياض, المملكة العربية السعودية",24.722889,46.812145,Moderate,1.0,0,0,,0.0,0,0,0.16572613385048973
Nespresso,coffee shop,"الرياض, المملكة العربية السعودية",24.719755946502232,46.81991804408669,Cheap,4.0,6,0,7.9,1.0,1,1,0.9641336273406055
Pizza Hut (بيتزا هت),pizza place,"Khurais Road. (Salman Al Farsi St.), الرياض, المملكة العربية السعودية",24.724138955671147,46.819818727547066,Cheap,6.0,4,1,7.1,0.0,1,1,0.7809091203153626
أرابيكا,café,"الرياض, المملكة العربية السعودية",24.72187958380785,46.82278884964716,Cheap,2.0,3,0,,0.0,1,0,0.5449488073458703
